compound,modifier,head,frequency_class
Kopfballspiel,Kopfball,Spiel,19.0
Kompaktkurs,kompakt,Kurs,19.0
Kühlflüssigkeit,kühl,Flüssigkeit,19.0
Klärbecken,klären,Becken,19.0
Kurszeit,Kurs,Zeit,19.0
Landesinteresse,Land,Interesse,19.0
Klarinettenquintett,Klarinette,Quintett,19.0
Kreditgarantie,Kredit,Garantie,19.0
Klarsicht,klar,Sicht,19.0
Landesinnungsverband,Land,Innungsverband,19.0
Kurtag,Kur,Tag,19.0
Kreditfinanzierung,Kredit,Finanzierung,19.0
Landesinnenminister,Land,Innenminister,19.0
Waldgrenze,Wald,Grenze,19.0
Landesinitiative,Land,Initiative,19.0
Kompaktkamera,kompakt,Kamera,19.0
Kopfballvorlage,Kopfball,Vorlage,19.0
Klärungsprozess,Klärung,Prozess,19.0
Kühlkreislauf,kühlen,Kreislauf,19.0
Kanufahrer,Kanu,Fahrer,19.0
Landeshymne,Land,Hymne,19.0
Katastrophenschutzschule,Katastrophenschutz,Schule,19.0
Kommunistenführer,Kommunist,Führer,19.0
Kreditbetrug,Kredit,Betrug,19.0
Kreditbedarf,Kredit,Bedarf,19.0
Jungholz,jung,Holz,19.0
Kommunikationswissenschaftler,Kommunikation,Wissenschaftler,19.0
Kaltwasser,kalt,Wasser,19.0
Kühlkette,kühlen,Kette,19.0
Kopfballchance,Kopfball,Chance,19.0
Kunstführer,Kunst,Führer,19.0
Waffenverbot,Waffe,Verbot,19.0
Kurstermin,Kurs,Termin,19.0
Währungseinheit,Währung,Einheit,19.0
Wagenheber,Wagen,Heber,19.0
Wagenführer,Wagen,Führer,19.0
Kreditkartenfirma,Kreditkarte,Firma,19.0
Kuhhaut,Kuh,Haut,19.0
Klapperschlange,Klapper,Schlange,19.0
Wagenfarbe,Wagen,Farbe,19.0
Vorinformation,vor,Information,19.0
Koordinationsbüro,Koordination,Büro,19.0
Kühlaggregat,kühlen,Aggregat,19.0
Kursveränderung,Kurs,Veränderung,19.0
Vorhölle,vor,Hölle,19.0
Koordinierungsausschuss,Koordinierung,Ausschuss,19.0
Klappsitz,Klappe,Sitz,19.0
Kreditgewährung,Kredit,Gewährung,19.0
Kompensationszahlung,Kompensation,Zahlung,19.0
Katastrophenregion,Katastrophe,Region,19.0
Kabarettszene,Kabarett,Szene,19.0
Kostenerhöhung,Kosten,Erhöhung,19.0
Klapptisch,klappen,Tisch,19.0
Landeskartellbehörde,Land,Kartellbehörde,19.0
Katastrophenschützer,Katastrophe,Schützer,19.0
Kopfairbag,Kopf,Airbag,19.0
Kernsportart,Kern,Sportart,19.0
Kompensationsgeschäft,Kompensation,Geschäft,19.0
Kartenkontingent,Karte,Kontingent,19.0
Kopfbahnhof,Kopf,Bahnhof,19.0
Kreditgenossenschaft,Kredit,Genossenschaft,19.0
Kamerafrau,Kamera,Frau,19.0
Klabautermann,Klabauter,Mann,19.0
Wählervolk,Wähler,Volk,19.0
Kitaplatz,Kita,Platz,19.0
Kirchenpatron,Kirche,Patron,19.0
Kartenwerk,Karte,Werk,19.0
Kaninchenzucht,Kaninchen,Zucht,19.0
Kreislaufversagen,Kreislauf,Versagen,19.0
Kaminfeger,Kamin,Feger,19.0
Kirchenportal,Kirche,Portal,19.0
Konfirmationsgottesdienst,Konfirmation,Gottesdienst,19.0
Kamillentee,Kamille,Tee,19.0
Kaffeespezialität,Kaffee,Spezialität,19.0
Kanonenboot,Kanone,Boot,19.0
Küchenpersonal,Küche,Personal,19.0
Kirchenprovinz,Kirche,Provinz,19.0
Kameraüberwachung,Kamera,Überwachung,19.0
Konfliktbearbeitung,Konflikt,Bearbeitung,19.0
Waggonbau,Waggon,Bau,19.0
Kreislaufsystem,Kreislauf,System,19.0
Landesmutter,Land,Mutter,19.0
Kreislaufstörung,Kreislauf,Störung,19.0
Konferenzzimmer,Konferenz,Zimmer,19.0
Kanonendonner,Kanone,Donner,19.0
Kreislaufschwäche,Kreislauf,Schwäche,19.0
Wahlplattform,Wahl,Plattform,19.0
Küchenschabe,Küche,Schabe,19.0
Kirchensaal,Kirche,Saal,19.0
Konzertkasse,Konzert,Kasse,19.0
Konzertkritik,Konzert,Kritik,19.0
Kirchenschatz,Kirche,Schatz,19.0
Vulkankegel,Vulkan,Kegel,19.0
Vulkaninsel,Vulkan,Insel,19.0
Küchenmaschine,Küche,Maschine,19.0
Kabelkunde,Kabel,Kunde,19.0
Kreislaufwirtschaftsgesetz,Kreislaufwirtschaft,Gesetz,19.0
Küchenherd,Küche,Herd,19.0
Kirchenkritiker,Kirche,Kritiker,19.0
Jungautor,jung,Autor,19.0
Kartoffelernte,Kartoffel,Ernte,19.0
Kreismitgliederversammlung,Kreis,Mitgliederversammlung,19.0
Landespokal,Land,Pokal,19.0
Kunstkammer,Kunst,Kammer,19.0
Küchenkabinett,Küche,Kabinett,19.0
Kirchenlehrer,Kirche,Lehrer,19.0
Küchenkraut,Küche,Kraut,19.0
Konfliktherd,Konflikt,Herd,19.0
Kartoffelbrei,Kartoffel,Brei,19.0
Kartoffelacker,Kartoffel,Acker,19.0
Kunstkalender,Kunst,Kalender,19.0
Kettenbrief,Kette,Brief,19.0
Kurkarte,Kur,Karte,19.0
Kunstinstitut,Kunst,Institut,19.0
Kirchenmauer,Kirche,Mauer,19.0
Konzertgast,Konzert,Gast,19.0
Wagniskapital,Wagnis,Kapital,19.0
Konfliktfeld,Konflikt,Feld,19.0
Konzertgesellschaft,Konzert,Gesellschaft,19.0
Kartenwunsch,Karte,Wunsch,19.0
Konzerthälfte,Konzert,Hälfte,19.0
Wahlwiederholung,Wahl,Wiederholung,19.0
Kunstinstallation,Kunst,Installation,19.0
Kreisleitung,Kreis,Leitung,19.0
Kreislaufzusammenbruch,Kreislauf,Zusammenbruch,19.0
Kirchenordnung,Kirche,Ordnung,19.0
Konzertleben,Konzert,Leben,19.0
Waffentechnik,Waffe,Technik,19.0
Kaffeestunde,Kaffee,Stunde,19.0
Kabelgesellschaft,Kabel,Gesellschaft,19.0
Kugelfang,Kugel,Fang,19.0
Jungbaum,jung,Baum,19.0
Kirchgarten,Kirche,Garten,19.0
Kondenswasser,kondens,Wasser,19.0
Kurserholung,Kurs,Erholung,19.0
Konzertserie,Konzert,Serie,19.0
Kreisamt,Kreis,Amt,19.0
Waldeigentümer,Wald,Eigentümer,19.0
Kursgewinner,Kurs,Gewinner,19.0
Konzertstück,Konzert,Stück,19.0
Kunstgut,Kunst,Gut,19.0
Kursinhalt,Kurs,Inhalt,19.0
Jungbulle,jung,Bulle,19.0
Wählerverhalten,Wähler,Verhalten,19.0
Kamerahersteller,Kamera,Hersteller,19.0
Kreidezeichnung,Kreide,Zeichnung,19.0
Kirchturmuhr,Kirchturm,Uhr,19.0
Kirchweihe,Kirche,Weihe,19.0
Kreidekreis,Kreide,Kreis,19.0
Kirmesbesucher,Kirmes,Besucher,19.0
Kantholz,Kante,Holz,19.0
Kreditwesengesetz,Kreditwesen,Gesetz,19.0
Landesleiter,Land,Leiter,19.0
Kreditvorlage,Kredit,Vorlage,19.0
Kantonsgebiet,Kanton,Gebiet,19.0
Wagenladung,Wagen,Ladung,19.0
Wagenkolonne,Wagen,Kolonne,19.0
Kerzenhalter,Kerze,Halter,19.0
Landesligateam,Landesliga,Team,19.0
Kursdauer,Kurs,Dauer,19.0
Kreisbehörde,Kreis,Behörde,19.0
Kugelblitz,Kugel,Blitz,19.0
Kirchenspaltung,Kirche,Spaltung,19.0
Konzertmitschnitt,Konzert,Mitschnitt,19.0
Kesseltreiben,Kessel,Treiben,19.0
Kanonenrohr,Kanone,Rohr,19.0
Kreisklinik,Kreis,Klinik,19.0
Konzertorchester,Konzert,Orchester,19.0
Wagenrennen,Wagen,Rennen,19.0
Wählerverband,Wähler,Verband,19.0
Konzertort,Konzert,Ort,19.0
Kreiskasse,Kreis,Kasse,19.0
Kanonenschuss,Kanone,Schuss,19.0
Kartenspieler,Karte,Spieler,19.0
Kantenlänge,Kante,Länge,19.0
Kirchentür,Kirche,Tür,19.0
Landesmitgliederversammlung,Land,Mitgliederversammlung,19.0
Konzertpianist,Konzert,Pianist,19.0
Konzertpodium,Konzert,Podium,19.0
Vulkanlandschaft,Vulkan,Landschaft,19.0
Wagenrad,Wagen,Rad,19.0
Wahrscheinlichkeitsrechnung,Wahrscheinlichkeit,Rechnung,19.0
Konferenzort,Konferenz,Ort,19.0
Konfektionsgröße,Konfektion,Größe,19.0
Wagenpark,Wagen,Park,19.0
Kreisfeuerwehr,Kreis,Feuerwehr,19.0
Konzertpublikum,Konzert,Publikum,19.0
Konzertraum,Konzert,Raum,19.0
Kreisblatt,Kreis,Blatt,19.0
Kreisbewegung,Kreis,Bewegung,19.0
Kurschatten,Kur,Schatten,19.0
Wahlprognose,Wahl,Prognose,19.0
Kreditausschuss,Kredit,Ausschuss,19.0
Klassenausflug,Klasse,Ausflug,19.0
Wacholderbeere,Wacholder,Beere,19.0
Kommandoaktion,Kommando,Aktion,19.0
Komiteemitglied,Komitee,Mitglied,19.0
Jutesack,Jute,Sack,19.0
Vorschaltgesetz,vorschalten,Gesetz,19.0
Kombiversion,Kombi,Version,19.0
Katzenkind,Katze,Kind,19.0
Kopfsteuer,Kopf,Steuer,19.0
Kunstbiennale,Kunst,Biennale,19.0
Kleefeld,Klee,Feld,19.0
Kopfstimme,Kopf,Stimme,19.0
Kombinationswertung,Kombination,Wertung,19.0
Kombinationstherapie,Kombination,Therapie,19.0
Krauskopf,kraus,Kopf,19.0
Kopfsprung,Kopf,Sprung,19.0
Kleidergröße,Kleid,Größe,19.0
Kunstbibliothek,Kunst,Bibliothek,19.0
Kombinationsmöglichkeit,Kombination,Möglichkeit,19.0
Kleiderhaken,Kleid,Haken,19.0
Kälteperiode,Kälte,Periode,19.0
Kulturauftrag,Kultur,Auftrag,19.0
Wachstube,Wache,Stube,19.0
Kulturausgabe,Kultur,Ausgabe,19.0
Landesbeteiligung,Land,Beteiligung,19.0
Kombikarte,Kombi,Karte,19.0
Kältemittel,Kälte,Mittel,19.0
Komasaufen,Koma,Saufen,19.0
Kratzspur,kratzen,Spur,19.0
Kapazitätsproblem,Kapazität,Problem,19.0
Landesbildstelle,Land,Bildstelle,19.0
Kurzfilmprogramm,Kurzfilm,Programm,19.0
Kälteschock,Kälte,Schock,19.0
Kommunalabgabengesetz,Kommunalabgabe,Gesetz,19.0
Klaviervirtuose,Klavier,Virtuose,19.0
Kunstdruck,Kunst,Druck,19.0
Kerngedanke,Kern,Gedanke,19.0
Kunstdiebstahl,Kunst,Diebstahl,19.0
Kabarettbühne,Kabarett,Bühne,19.0
Landesdelegiertenkonferenz,Land,Delegiertenkonferenz,19.0
Kunstdenkmal,Kunst,Denkmal,19.0
Kunstbuch,Kunst,Buch,19.0
Kommissionssitzung,Kommission,Sitzung,19.0
Kurzfilmfestival,Kurzfilm,Festival,19.0
Klavierwettbewerb,Klavier,Wettbewerb,19.0
Kommissionsmehrheit,Kommission,Mehrheit,19.0
Vorrundenspieltag,Vorrunde,Spieltag,19.0
Kreativkurs,kreativ,Kurs,19.0
Kommissionsbericht,Kommission,Bericht,19.0
Landesbranddirektor,Land,Branddirektor,19.0
Wachskerze,Wachs,Kerze,19.0
Krawattennadel,Krawatte,Nadel,19.0
Kommandowirtschaft,Kommando,Wirtschaft,19.0
Krautsalat,Kraut,Salat,19.0
Kältetechnik,Kälte,Technik,19.0
Waffensammlung,Waffe,Sammlung,19.0
Wachsoldat,Wache,Soldat,19.0
Krautrock,Kraut,Rock,19.0
Kulturabkommen,Kultur,Abkommen,19.0
Kurzfilmpreis,Kurzfilm,Preis,19.0
Kräuterspirale,Kraut,Spirale,19.0
Kommandoebene,Kommando,Ebene,19.0
Landesbauordnung,Land,Bauordnung,19.0
Landesdirektion,Land,Direktion,19.0
Wachstumsbedingung,Wachstum,Bedingung,19.0
Wahlkampfzentrale,Wahlkampf,Zentrale,19.0
Vorschulklasse,Vorschule,Klasse,19.0
Kleindealer,klein,Dealer,19.0
Jungschauspieler,jung,Schauspieler,19.0
Waffenpass,Waffe,Pass,19.0
Kaiserkrönung,Kaiser,Krönung,19.0
Kolonialkrieg,kolonial,Krieg,19.0
Justizvollzug,Justiz,Vollzug,19.0
Wahlkampfversprechen,Wahlkampf,Versprechen,19.0
Krankheitsgeschichte,Krankheit,Geschichte,19.0
Kunstanspruch,Kunst,Anspruch,19.0
Kurzkommentar,kurz,Kommentar,19.0
Kartellamtspräsident,Kartellamt,Präsident,19.0
Kurzkrimi,kurz,Krimi,19.0
Krankheitskeim,Krankheit,Keim,19.0
Kulturbeutel,Kultur,Beutel,19.0
Vortagesschluss,Vortag,Schluss,19.0
Kulturbotschafter,Kultur,Botschafter,19.0
Kleingartenkolonie,Kleingarten,Kolonie,19.0
Kernbrennstab,Kern,Brennstab,19.0
Korbball,Korb,Ball,19.0
Kernbotschaft,Kern,Botschaft,19.0
Kaufabsicht,Kauf,Absicht,19.0
Kernbestand,Kern,Bestand,19.0
Kurzkritik,kurz,Kritik,19.0
Wachstumsfeld,Wachstum,Feld,19.0
Kurzmeldung,kurz,Meldung,19.0
Kurzmitteilung,kurz,Mitteilung,19.0
Landerwerb,Land,Erwerb,19.0
Kolonialgeschichte,kolonial,Geschichte,19.0
Kurzinterview,kurz,Interview,19.0
Kleinbühne,klein,Bühne,19.0
Kleinbildkamera,Kleinbild,Kamera,19.0
Landesbahn,Land,Bahn,19.0
Justizzentrum,Justiz,Zentrum,19.0
Kernfach,Kern,Fach,19.0
Kraterrand,Krater,Rand,19.0
Kulturbau,Kultur,Bau,19.0
Kleidungsstil,Kleidung,Stil,19.0
Kraterlandschaft,Krater,Landschaft,19.0
Waffenproduktion,Waffe,Produktion,19.0
Wachstumsbereich,Wachstum,Bereich,19.0
Krankheitsursache,Krankheit,Ursache,19.0
Katzentisch,Katze,Tisch,19.0
Kunstbetrachtung,Kunst,Betrachtung,19.0
Kurzformel,kurz,Formel,19.0
Kunstbeirat,Kunst,Beirat,19.0
Wahlvorbereitung,Wahl,Vorbereitung,19.0
Jungregisseur,jung,Regisseur,19.0
Jungrind,jung,Rind,19.0
Wachstumsbremse,Wachstum,Bremse,19.0
Kolonialstil,kolonial,Stil,19.0
Krankheitsrisiko,Krankheit,Risiko,19.0
Vorbereitungstraining,Vorbereitung,Training,19.0
Vorfrühling,vor,Frühling,19.0
Kopfwäsche,Kopf,Wäsche,19.0
Wachstumsdynamik,Wachstum,Dynamik,19.0
Kurzhaar,kurz,Haar,19.0
Justizvollzugsbeamter,Justiz,Vollzugsbeamter,19.0
Kurzinformation,kurz,Information,19.0
Kunstauffassung,Kunst,Auffassung,19.0
Kolonialreich,kolonial,Reich,19.0
Katzenklo,Katze,Klo,19.0
Wählertäuschung,Wähler,Täuschung,19.0
Klavierstunde,Klavier,Stunde,19.0
Kapazitätsabbau,Kapazität,Abbau,19.0
Kanuverband,Kanu,Verband,19.0
Kopfbereich,Kopf,Bereich,19.0
Kommunikationssatellit,Kommunikation,Satellit,19.0
Kommunikationsplattform,Kommunikation,Plattform,19.0
Katastrophenübung,Katastrophe,Übung,19.0
Kühltasche,kühlen,Tasche,19.0
Jungmannschaft,jung,Mannschaft,19.0
Kopfbewegung,Kopf,Bewegung,19.0
Kopfform,Kopf,Form,19.0
Kopffreiheit,Kopf,Freiheit,19.0
Krebsoperation,Krebs,Operation,19.0
Kernphysiker,Kern,Physiker,19.0
Kopfgeldjäger,Kopfgeld,Jäger,19.0
Krebsspezialist,Krebs,Spezialist,19.0
Kernphysik,Kern,Physik,19.0
Kunstfilm,Kunst,Film,19.0
Kurzaufenthalt,kurz,Aufenthalt,19.0
Krebsnachsorge,Krebs,Nachsorge,19.0
Krebsmittel,Krebs,Mittel,19.0
Kahlkopf,kahl,Kopf,19.0
Kommunikationsmedium,Kommunikation,Medium,19.0
Wahlvorgang,Wahl,Vorgang,19.0
Kommunikationskanal,Kommunikation,Kanal,19.0
Krebsmedikament,Krebs,Medikament,19.0
Landesfunkhaus,Land,Funkhaus,19.0
Kopfhaar,Kopf,Haar,19.0
Landesforstverwaltung,Land,Forstverwaltung,19.0
Klassenzugehörigkeit,Klasse,Zugehörigkeit,19.0
Kernobst,Kern,Obst,19.0
Jungmanager,jung,Manager,19.0
Katastrophenszenario,Katastrophe,Szenario,19.0
Kommunikationsstörung,Kommunikation,Störung,19.0
Klassenbuch,Klasse,Buch,19.0
Kanupolo,Kanu,Polo,19.0
Vorfahrtsstraße,Vorfahrt,Straße,19.0
Kreditabteilung,Kredit,Abteilung,19.0
Katastrophenschutzübung,Katastrophenschutz,Übung,19.0
Kanuslalom,Kanu,Slalom,19.0
Kurvenfahrt,Kurve,Fahrt,19.0
Kernspintomograf,Kernspin,Tomograf,19.0
Kommunikationsunternehmen,Kommunikation,Unternehmen,19.0
Kernspin,Kern,Spin,19.0
Landesgirokasse,Land,Girokasse,19.0
Junghund,jung,Hund,19.0
Kernseife,Kern,Seife,19.0
Klassenfoto,Klasse,Foto,19.0
Landesgesundheitsamt,Land,Gesundheitsamt,19.0
Kernschatten,Kern,Schatten,19.0
Krebstod,Krebs,Tod,19.0
Vorbescheid,vor,Bescheid,19.0
Vorrundenkampf,Vorrunde,Kampf,19.0
Landesgesetzgeber,Land,Gesetzgeber,19.0
Vorhaut,vor,Haut,19.0
Kurvenradius,Kurve,Radius,19.0
Kanusport,Kanu,Sport,19.0
Katastrophenstimmung,Katastrophe,Stimmung,19.0
Kaffeetrinker,Kaffee,Trinker,19.0
Jungkoch,jung,Koch,19.0
Kommunikationsstruktur,Kommunikation,Struktur,19.0
Kommunikationsstrategie,Kommunikation,Strategie,19.0
Krebsstation,Krebs,Station,19.0
Krebskrankheit,Krebs,Krankheit,19.0
Kultstar,Kult,Star,19.0
Kommunikationsgesellschaft,Kommunikation,Gesellschaft,19.0
Klatschmohn,Klatsch,Mohn,19.0
Kultbuch,Kult,Buch,19.0
Krebsfall,Krebs,Fall,19.0
Kunsterziehung,Kunst,Erziehung,19.0
Landesfahne,Land,Fahne,19.0
Kultcharakter,Kult,Charakter,19.0
Vorteilsgewährung,Vorteil,Gewährung,19.0
Landesfachverband,Land,Fachverband,19.0
Krebsdiagnose,Krebs,Diagnose,19.0
Kanzlerpartei,Kanzler,Partei,19.0
Krebsbekämpfung,Krebs,Bekämpfung,19.0
Kunstereignis,Kunst,Ereignis,19.0
Kurzbezeichnung,kurz,Bezeichnung,19.0
Kultgegenstand,Kult,Gegenstand,19.0
Klavierpart,Klavier,Part,19.0
Kartellverbot,Kartell,Verbot,19.0
Klavierschüler,Klavier,Schüler,19.0
Landeselternbeirat,Land,Elternbeirat,19.0
Kultregisseur,Kult,Regisseur,19.0
Kopfplatzwunde,Kopf,Platzwunde,19.0
Kopfprämie,Kopf,Prämie,19.0
Landeselternausschuss,Land,Elternausschuss,19.0
Kopfputz,Kopf,Putz,19.0
Kartellsenat,Kartell,Senat,19.0
Kopfrechnen,Kopf,Rechnen,19.0
Kommunalkredit,kommunal,Kredit,19.0
Katzenbesitzer,Katze,Besitzer,19.0
Kanzlerwahl,Kanzler,Wahl,19.0
Waffenschieber,Waffe,Schieber,19.0
Katzenauge,Katze,Auge,19.0
Wahlkomitee,Wahl,Komitee,19.0
Kabarettgruppe,Kabarett,Gruppe,19.0
Klavierlehrer,Klavier,Lehrer,19.0
Vorrundensieg,Vorrunde,Sieg,19.0
Kanzlergattin,Kanzler,Gattin,19.0
Kopfhöhe,Kopf,Höhe,19.0
Kunstfaser,Kunst,Faser,19.0
Klatschpresse,Klatsch,Presse,19.0
Klatschreporter,Klatsch,Reporter,19.0
Klausursitzung,Klausur,Sitzung,19.0
Kernmarkt,Kern,Markt,19.0
Kernmannschaft,Kern,Mannschaft,19.0
Landesfischereiverband,Land,Fischereiverband,19.0
Kommunikationsdienst,Kommunikation,Dienst,19.0
Krebsgefahr,Krebs,Gefahr,19.0
Waldgelände,Wald,Gelände,19.0
Kommunikationsdesign,Kommunikation,Design,19.0
Währungsfrage,Währung,Frage,19.0
Krebsgang,Krebs,Gang,19.0
Kopflaus,Kopf,Laus,19.0
Klavierbauer,Klavier,Bauer,19.0
Klavierbegleiter,Klavier,Begleiter,19.0
Kommunikationsberater,Kommunikation,Berater,19.0
Kommunikationsagentur,Kommunikation,Agentur,19.0
Kullerauge,kullern,Auge,19.0
Kulminationspunkt,Kulmination,Punkt,19.0
Waffenschrank,Waffe,Schrank,19.0
Kultauto,Kult,Auto,19.0
Kultautor,Kult,Autor,19.0
Kommunalwahlprogramm,Kommunalwahl,Programm,19.0
Kommunalwahlgesetz,Kommunalwahl,Gesetz,19.0
Klavierklang,Klavier,Klang,19.0
Kühlwagen,kühlen,Wagen,19.0
Kupferrohr,Kupfer,Rohr,19.0
Planansatz,Plan,Ansatz,19.0
Landreserve,Land,Reserve,19.0
Schulpraktikum,Schule,Praktikum,19.0
Schulpolitiker,Schule,Politiker,19.0
Schulpferd,Schule,Pferd,19.0
Schulorganisation,Schule,Organisation,19.0
Umweltauswirkung,Umwelt,Auswirkung,19.0
Schulmöbel,Schule,Möbel,19.0
Schulmeisterschaft,Schule,Meisterschaft,19.0
Schulmediziner,Schule,Mediziner,19.0
Schulmann,Schule,Mann,19.0
Umweltbank,Umwelt,Bank,19.0
Schulprofil,Schule,Profil,19.0
Schullehrer,Schule,Lehrer,19.0
Schulkleidung,Schule,Kleidung,19.0
Schulkarriere,Schule,Karriere,19.0
Schuljugend,Schule,Jugend,19.0
Schulinspektor,Schule,Inspektor,19.0
Schulhalbjahr,Schule,Halbjahr,19.0
Schulgottesdienst,Schule,Gottesdienst,19.0
Schulgebühr,Schule,Gebühr,19.0
Schulfrage,Schule,Frage,19.0
Schulförderverein,Schule,Förderverein,19.0
Schülerunion,Schüler,Union,19.0
Schulklima,Schule,Klima,19.0
Schulqualität,Schule,Qualität,19.0
Schulrektor,Schule,Rektor,19.0
Schulsaal,Schule,Saal,19.0
Schulungsangebot,Schulung,Angebot,19.0
Schulträgerschaft,Schule,Trägerschaft,19.0
Schultor,Schule,Tor,19.0
Schultoilette,Schule,Toilette,19.0
Schulterproblem,Schulter,Problem,19.0
Schulterprellung,Schulter,Prellung,19.0
Schulterniederlage,Schulter,Niederlage,19.0
Schultergelenk,Schulter,Gelenk,19.0
Schulterbereich,Schulter,Bereich,19.0
Schulteam,Schule,Team,19.0
Schultafel,Schule,Tafel,19.0
Schulstube,Schule,Stube,19.0
Schulstress,Schule,Stress,19.0
Schulstreik,Schule,Streik,19.0
Schulstoff,Schule,Stoff,19.0
Schulstadt,Schule,Stadt,19.0
Schulsportplatz,Schule,Sportplatz,19.0
Schulsportanlage,Schulsport,Anlage,19.0
Schulspeisung,Schule,Speisung,19.0
Schulschwester,Schule,Schwester,19.0
Schulschließung,Schule,Schließung,19.0
Schulschiff,Schule,Schiff,19.0
Schulsanitätsdienst,Schule,Sanitätsdienst,19.0
Schülertreff,Schüler,Treff,19.0
Schülerrat,Schüler,Rat,19.0
Schülerprojekt,Schüler,Projekt,19.0
Schülerladen,Schüler,Laden,19.0
Schulautonomie,Schule,Autonomie,19.0
Schulaula,Schule,Aula,19.0
Schulaufsichtsbehörde,Schulaufsicht,Behörde,19.0
Schulaufsatz,Schule,Aufsatz,19.0
Schulamtsleiter,Schulamt,Leiter,19.0
Schulabsolvent,Schule,Absolvent,19.0
Umweltdezernat,Umwelt,Dezernat,19.0
Schuhschachtel,Schuh,Schachtel,19.0
Schuhputzer,Schuh,Putzer,19.0
Schuhmode,Schuh,Mode,19.0
Schuhmachermeister,Schuhmacher,Meister,19.0
Schuhladen,Schuh,Laden,19.0
Schuhindustrie,Schuh,Industrie,19.0
Schuhhersteller,Schuh,Hersteller,19.0
Schubverband,Schub,Verband,19.0
Schubumkehr,Schub,Umkehr,19.0
Schubladendenken,Schublade,Denken,19.0
Schubkarrenrennen,Schubkarre,Rennen,19.0
Umweltfaktor,Umwelt,Faktor,19.0
Schrumpfungsprozess,Schrumpfung,Prozess,19.0
Schrottreaktor,Schrott,Reaktor,19.0
Schrotthaufen,Schrott,Haufen,19.0
Schrottauto,Schrott,Auto,19.0
Schulbedarf,Schule,Bedarf,19.0
Umweltaktion,Umwelt,Aktion,19.0
Umweltdelikt,Umwelt,Delikt,19.0
Schulchronik,Schule,Chronik,19.0
Schülerhort,Schüler,Hort,19.0
Schülerhilfe,Schüler,Hilfe,19.0
Schülerheim,Schüler,Heim,19.0
Schülergeneration,Schüler,Generation,19.0
Schulerfolg,Schule,Erfolg,19.0
Schülercafé,Schüler,Café,19.0
Schülerbetreuung,Schüler,Betreuung,19.0
Schülerausweis,Schüler,Ausweis,19.0
Schulentwicklungsplanung,Schulentwicklung,Planung,19.0
Schulentlassung,Schule,Entlassung,19.0
Schuldvorwurf,Schuld,Vorwurf,19.0
Schuldtitel,Schuld,Titel,19.0
Schuldnerland,Schuldner,Land,19.0
Schuldezernat,Schule,Dezernat,19.0
Schuldenquote,Schulden,Quote,19.0
Schuldenproblem,Schulden,Problem,19.0
Schuldenpolitik,Schulden,Politik,19.0
Schuldennachlass,Schuld,Nachlass,19.0
Umweltbilanz,Umwelt,Bilanz,19.0
Schuldengrenze,Schulden,Grenze,19.0
Schuldenaufnahme,Schulden,Aufnahme,19.0
Schuldbewusstsein,Schuld,Bewusstsein,19.0
Schuldach,Schule,Dach,19.0
Schulbushaltestelle,Schulbus,Haltestelle,19.0
Schulungsmaßnahme,Schulung,Maßnahme,19.0
Schulverband,Schule,Verband,19.0
Schulverweigerer,Schule,Verweigerer,19.0
Schwefelwasserstoff,Schwefel,Wasserstoff,19.0
Schwefelholz,Schwefel,Holz,19.0
Schwefelgehalt,Schwefel,Gehalt,19.0
Schwefelbad,Schwefel,Bad,19.0
Schwarzwurzel,schwarz,Wurzel,19.0
Schwarztee,schwarz,Tee,19.0
Schwarzkonto,schwarz,Konto,19.0
Umschulungsmaßnahme,Umschulung,Maßnahme,19.0
Umsetzungsphase,Umsetzung,Phase,19.0
Schwarzbier,schwarz,Bier,19.0
Schwarzbär,schwarz,Bär,19.0
Schwanzflosse,Schwanz,Flosse,19.0
Schwanzfeder,Schwanz,Feder,19.0
Schwangerschaftstest,Schwangerschaft,Test,19.0
Schwangerschaftsmonat,Schwangerschaft,Monat,19.0
Schwangerschaftskonflikt,Schwangerschaft,Konflikt,19.0
Schwangerschaftsberatung,Schwangerschaft,Beratung,19.0
Schwalbenschwanz,Schwalbe,Schwanz,19.0
Schwachkopf,schwach,Kopf,19.0
Umsteigebahnhof,umsteigen,Bahnhof,19.0
Umsteigemöglichkeit,umsteigen,Möglichkeit,19.0
Schutzvorschrift,Schutz,Vorschrift,19.0
Schutzvorrichtung,Schutz,Vorrichtung,19.0
Schweigegelübde,schweigen,Gelübde,19.0
Schutzvorkehrung,Schutz,Vorkehrung,19.0
Schweinefilet,Schwein,Filet,19.0
Schweinehaltung,Schwein,Haltung,19.0
Schwesternhelferin,Schwester,Helferin,19.0
Schwestergesellschaft,Schwester,Gesellschaft,19.0
Schwesterfirma,Schwester,Firma,19.0
Umsatzschub,Umsatz,Schub,19.0
Schwertlilie,Schwert,Lilie,19.0
Schwertfisch,Schwert,Fisch,19.0
Schwerpunktstaatsanwaltschaft,Schwerpunkt,Staatsanwaltschaft,19.0
Schwerpunktprogramm,Schwerpunkt,Programm,19.0
Schwerpunktkontrolle,Schwerpunkt,Kontrolle,19.0
Schwerpunktbildung,Schwerpunkt,Bildung,19.0
Schwerpunktbereich,Schwerpunkt,Bereich,19.0
Schwerlaster,schwer,Laster,19.0
Schwergewichtsweltmeister,Schwergewicht,Weltmeister,19.0
Schwergewichtsboxer,Schwergewicht,Boxer,19.0
Schweregrad,Schwere,Grad,19.0
